loan_id,origination_date,state,credit_tier,loan_amount,system_size_kw,loan_term_months,interest_rate,monthly_payment,installer_partner,cents_per_watt_of_solar_electricity,cents_per_watt_of_utility_electricity,is_delinquent,days_past_due
L2062,2025-07-30,MA,C,40223,10.9,300,11.83,418.65,"GreenRoof Energy",18.14,18.84,FALSE,0
L2063,2025-08-26,NC,C,36468,10.4,180,10.6,405.36,"GreenRoof Energy",17.78,9.94,TRUE,45
L2064,2025-09-16,CA,A,34673,9.7,240,5.19,232.43,"BrightPath Solar",12.35,24.16,FALSE,0
L2065,2025-08-31,NY,A,44056,12.6,300,4.16,236.5,"SunPro Electric",13.14,22.17,FALSE,0
L2066,2025-07-14,AZ,B,33580,8.5,240,6.33,246.94,"SunPro Electric",8.95,13.05,FALSE,0
L2067,2025-09-07,FL,C,33019,9.4,180,11.54,386.61,"SunPro Electric",14.04,15.53,TRUE,31
L2068,2025-07-08,NY,C,20039,5.4,240,12,220.7,"TerraWatt Installations",17.31,18.32,TRUE,134
L2069,2025-07-14,CA,B,42688,11.1,240,9.44,396.2,"TerraWatt Installations",9.6,24.12,FALSE,0
L2070,2025-09-04,CO,A,19615,5.6,300,4.9,113.58,"SunPro Electric",6.2,11.44,FALSE,0
L2071,2025-08-27,CO,B,18070,4.4,120,7.61,215.57,"GreenRoof Energy",11.64,12.48,FALSE,0
L2072,2025-09-20,MA,B,14937,5.8,180,7.11,135.16,"TerraWatt Installations",15.65,25.69,FALSE,0
L2073,2025-09-17,CO,C,33722,9.2,180,9.23,346.66,"GreenRoof Energy",15.3,14,TRUE,180
L2074,2025-09-29,CO,C,20103,6.1,240,13.21,238.47,"GreenRoof Energy",13.12,15.64,FALSE,0
L2075,2025-07-08,NY,A,24482,6.9,180,6.42,212.12,"SunPro Electric",14.86,19.5,FALSE,0
L2076,2025-09-19,CO,C,13282,4,180,12.35,162.39,"Apex Solar Co",13.23,14.26,FALSE,0
L2077,2025-09-09,CO,A,29593,9.4,300,6.17,193.67,"SunPro Electric",10.06,11.29,FALSE,0
L2078,2025-08-22,CT,A,26274,7.7,240,5.27,177.34,"Apex Solar Co",13.67,23.03,FALSE,0
L2079,2025-09-03,NC,C,37035,9.8,240,12.14,411.47,"GreenRoof Energy",10.74,12.69,FALSE,0
L2080,2025-08-19,NC,B,35131,8.9,300,6.8,243.86,"SunPro Electric",12.27,11.66,FALSE,0
L2081,2025-07-10,NY,A,31940,8.7,240,6,228.79,"Apex Solar Co",18.62,22.77,FALSE,0
L2082,2025-07-28,FL,A,20549,5.7,240,5.74,144.1,"GreenRoof Energy",12.54,10.63,FALSE,0
L2083,2025-09-16,NC,A,35904,9.4,300,5.37,217.71,"GreenRoof Energy",10.51,11.15,FALSE,0
L2084,2025-09-12,CA,B,22874,5,240,7.23,180.48,"Apex Solar Co",11.95,27.9,FALSE,0
L2085,2025-07-16,AZ,A,37231,10.8,180,4.51,285.07,"GreenRoof Energy",9.84,12.67,FALSE,0
L2086,2025-07-24,AZ,A,21978,7.3,240,4.12,134.61,"Apex Solar Co",7.61,14.61,FALSE,0
L2087,2025-09-07,NC,A,29488,9.2,240,4.05,179.43,"SunPro Electric",9.13,10.32,FALSE,0
L2088,2025-08-12,CO,A,25116,7.9,300,4.25,136.04,"BrightPath Solar",9.87,16.19,FALSE,0
L2089,2025-09-19,TX,B,41239,12,300,7.12,294.67,"TerraWatt Installations",9.35,9.43,FALSE,0
L2090,2025-08-03,CA,B,36788,9.6,300,7.63,274.96,"TerraWatt Installations",9.37,24.08,FALSE,0
L2091,2025-11-05,CA,B,18516,6,180,8.24,179.51,"BrightPath Solar",12.96,26.41,FALSE,0
L2092,2025-12-17,TX,A,42081,11.1,240,4.53,266.97,"Apex Solar Co",9.98,14.49,FALSE,0
L2093,2025-12-17,CA,C,31393,9,240,10.23,307.85,"TerraWatt Installations",11.4,21.41,FALSE,0
L2094,2025-11-12,FL,C,40330,9.6,180,11.66,475.33,"GreenRoof Energy",13.99,11.78,TRUE,38
L2095,2025-11-24,NY,C,17499,5.1,300,12.11,185.78,"Apex Solar Co",17.11,23.37,TRUE,101
L2096,2025-11-02,NC,A,28348,10.4,180,4.83,221.67,"SunPro Electric",14.08,11.28,FALSE,0
L2097,2025-12-13,FL,A,19152,5.5,180,5.18,153.27,"BrightPath Solar",10.43,16.05,FALSE,0
L2098,2025-11-12,CO,B,34686,8.6,300,6.34,230.67,"BrightPath Solar",11.59,12.42,FALSE,0
L2099,2025-12-08,AZ,C,28832,8.9,180,11.17,330.82,"Apex Solar Co",10.58,16.51,TRUE,75
L2100,2025-12-26,AZ,A,29210,7.5,300,4.71,165.85,"BrightPath Solar",7.52,14.45,FALSE,0
L2101,2025-10-11,CA,B,34462,8.8,300,7.77,260.83,"Apex Solar Co",10.23,23.71,FALSE,0
L2102,2025-10-02,AZ,B,32110,9.4,300,7.01,227.19,"GreenRoof Energy",11.15,13.86,FALSE,0
L2103,2025-12-23,NY,A,38392,13.4,300,5.19,228.65,"Apex Solar Co",12.58,21.32,FALSE,0
L2104,2025-12-07,CT,B,41268,11.8,120,6.94,477.85,"SunPro Electric",14.93,22.21,FALSE,0
L2105,2025-12-06,CA,B,24187,8,180,6.94,216.64,"TerraWatt Installations",10.96,25.25,FALSE,0
L2106,2025-12-09,FL,B,40161,11.8,180,8.32,391.26,"SunPro Electric",13.37,11.39,TRUE,124
L2107,2025-12-02,NY,C,31838,9.1,240,12.05,351.61,"Apex Solar Co",14.14,22.57,FALSE,0
L2108,2025-11-14,NJ,C,43756,11.7,180,9.94,468.73,"TerraWatt Installations",14.82,19.09,FALSE,0
L2109,2025-11-07,MA,A,19142,5.7,240,4.27,118.78,"TerraWatt Installations",15.57,23.71,FALSE,0
L2110,2025-12-10,MA,C,25369,7.3,180,11.52,296.68,"SunPro Electric",20.48,23.86,FALSE,0
L2111,2025-12-04,CA,C,44690,12.2,240,11.07,463.27,"GreenRoof Energy",16.37,22.04,FALSE,0
L2112,2025-11-05,AZ,B,36381,9.9,180,7.77,342.78,"BrightPath Solar",10.39,13.36,FALSE,0
L2113,2025-11-17,AZ,C,39976,11.3,240,11.83,435.31,"TerraWatt Installations",11.4,14.63,FALSE,0
L2114,2025-11-22,AZ,B,22073,6.3,240,7.34,175.67,"BrightPath Solar",12.2,13.57,FALSE,0
L2115,2025-12-03,NJ,C,26981,9.4,240,11.01,278.69,"Apex Solar Co",16.86,20.3,TRUE,60
L2116,2025-10-22,CO,C,22209,7.3,180,10.81,249.8,"SunPro Electric",13.59,15.28,FALSE,0
L2117,2025-11-04,FL,C,42363,11.6,180,10.33,463.85,"SunPro Electric",13.55,13.87,TRUE,43
L2118,2025-12-19,NJ,C,13403,4.1,240,12,147.62,"GreenRoof Energy",13.1,22.04,FALSE,0
L2119,2025-12-16,TX,B,33836,10.3,180,8.29,328.99,"TerraWatt Installations",12.74,8.35,TRUE,88
L2120,2025-12-30,CA,B,30397,9.3,180,7.9,288.66,"TerraWatt Installations",11.63,24.11,FALSE,0
L2121,2025-10-30,AZ,B,30863,8.3,240,8.37,265.22,"BrightPath Solar",10.86,13.41,FALSE,0
L2122,2025-10-14,CA,C,23817,8.4,300,10.49,224.64,"BrightPath Solar",14.98,25.09,TRUE,36
L2123,2025-11-17,AZ,B,32391,11.3,240,6.7,245.34,"SunPro Electric",13.31,14.98,FALSE,0
L2124,2025-11-06,AZ,B,31542,9.1,180,8.16,304.27,"Apex Solar Co",11.43,12.92,FALSE,0
L2125,2025-10-27,CA,B,37759,9,180,8.5,371.87,"BrightPath Solar",8.23,25.15,FALSE,0
L2126,2025-12-07,CT,B,29789,8.1,300,7.3,216.33,"Apex Solar Co",15.23,22.05,FALSE,0
L2127,2025-10-17,FL,A,22565,6.8,240,4.02,137,"GreenRoof Energy",11.09,11.09,FALSE,0
L2128,2025-11-10,FL,C,34794,11.2,180,9.3,359.11,"BrightPath Solar",11.4,13.75,FALSE,0
L2129,2025-10-09,MA,C,24521,8,300,11.13,242.64,"Apex Solar Co",10.96,26.08,FALSE,0
L2130,2025-12-30,AZ,B,13197,4,180,7.12,119.49,"GreenRoof Energy",10.81,15.11,FALSE,0
L2131,2025-12-24,NY,A,26372,7.7,180,4.95,207.88,"Apex Solar Co",13.56,20.99,TRUE,44
L2132,2025-10-07,NC,A,36053,10.2,180,5.24,289.69,"Apex Solar Co",10.16,10.47,FALSE,0
L2133,2025-11-08,NJ,A,30758,10,180,4.86,241.01,"TerraWatt Installations",8.79,15.21,FALSE,0
L2134,2025-12-08,CO,C,23903,6.2,300,11.76,247.54,"SunPro Electric",12.53,13.06,FALSE,0
L2135,2025-10-06,NY,A,35084,10.1,180,5.25,281.95,"BrightPath Solar",12.81,22.46,FALSE,0
L2136,2025-12-21,CO,C,29547,9.4,240,10.41,293.24,"Apex Solar Co",12.67,12.54,FALSE,0
L2137,2025-11-19,NY,A,38698,11.1,180,4.92,304.46,"Apex Solar Co",11.8,20.93,FALSE,0
L2138,2025-10-31,TX,C,35339,11.2,240,11.17,368.88,"BrightPath Solar",12.62,8.59,TRUE,99
L2139,2025-12-07,NJ,B,21052,5.3,240,7.81,173.61,"GreenRoof Energy",13.61,15.1,FALSE,0
L2140,2025-12-30,FL,C,22192,5.5,180,11.86,264.28,"Apex Solar Co",12.95,16.45,FALSE,0
L2141,2025-10-13,NJ,B,35349,9.3,180,7.65,330.73,"SunPro Electric",11.89,15.21,FALSE,0
L2142,2025-12-15,CA,B,22902,6.5,300,7.15,164.01,"Apex Solar Co",14.22,25.23,FALSE,0
L2143,2025-12-05,MA,B,27679,8,300,7.97,213.03,"TerraWatt Installations",15.73,26.88,TRUE,60
L2144,2025-12-22,TX,C,37875,11.4,300,11.6,387.81,"BrightPath Solar",11.09,10.37,FALSE,0
L2145,2025-11-07,AZ,A,25364,7.8,300,5.08,149.47,"GreenRoof Energy",6.38,14.55,FALSE,0
L2146,2025-11-03,TX,A,33388,8.6,180,5,264.11,"GreenRoof Energy",9.28,9.08,FALSE,0
L2147,2025-12-26,AZ,A,34361,12.4,240,5.57,237.67,"TerraWatt Installations",7.12,12.36,FALSE,0
L2148,2025-10-04,NJ,C,21822,8.4,180,11.33,252.6,"BrightPath Solar",18.63,15.06,FALSE,0
L2149,2025-11-10,AZ,C,30963,8.9,180,11.88,369.12,"Apex Solar Co",12.51,15.63,FALSE,0
L2150,2025-12-30,NJ,A,14751,4.2,300,4.91,85.5,"GreenRoof Energy",14.62,14.89,FALSE,0
L2151,2025-12-27,NJ,A,28927,8.1,180,4.5,221.22,"BrightPath Solar",10.83,18.87,FALSE,0
L2152,2025-10-12,FL,B,31212,9.5,300,7.12,222.91,"BrightPath Solar",12.64,11.47,FALSE,0
L2153,2025-10-22,FL,A,42228,11.7,120,3.83,424.12,"BrightPath Solar",12.81,12.04,FALSE,0
L2154,2025-11-27,CA,C,33320,9,180,11.06,379.91,"Apex Solar Co",15.02,26.37,TRUE,33
L2155,2025-10-23,NY,C,29382,8.2,180,11.26,338.82,"BrightPath Solar",14.68,19.96,FALSE,0
L2156,2025-10-15,TX,C,23106,6.6,180,11.86,275.21,"Apex Solar Co",10.12,10.88,TRUE,86
L2157,2025-10-30,TX,A,20889,8.4,300,4.54,116.61,"BrightPath Solar",9.92,14.2,FALSE,0
L2158,2025-12-15,CA,C,29926,9.9,180,10.67,334.02,"SunPro Electric",15.38,24.81,FALSE,0
L2159,2025-11-24,AZ,A,27390,9,180,4.18,205.06,"BrightPath Solar",8.22,9.42,FALSE,0
L2160,2025-10-28,AZ,B,27987,8,240,7.87,231.78,"GreenRoof Energy",11.98,14.29,FALSE,0
L2161,2025-10-21,TX,B,34481,10.1,240,7.39,275.41,"BrightPath Solar",13.21,12.78,FALSE,0
L2162,2025-12-10,AZ,C,43202,13.2,180,12.02,518.95,"Apex Solar Co",12.06,14.29,FALSE,0
L2163,2025-12-02,CT,C,37359,11.2,180,9.97,400.88,"Apex Solar Co",15.05,22.87,FALSE,0
L2164,2025-11-03,CO,B,43477,11,300,6.65,297.64,"BrightPath Solar",13.87,15.44,FALSE,0
L2165,2025-10-06,FL,C,12057,4,180,10.65,134.4,"GreenRoof Energy",11.02,13.06,FALSE,0
L2166,2025-12-01,FL,C,29413,8.3,300,9.99,267.05,"TerraWatt Installations",12.19,12.56,FALSE,0
L2167,2025-11-11,CA,C,29915,8.8,120,12.45,437,"SunPro Electric",15.03,27.92,FALSE,0
L2168,2025-11-02,FL,A,36412,13.3,300,7.17,261.2,"TerraWatt Installations",12.44,14.73,FALSE,0
L2169,2025-11-29,CA,C,31358,9.5,240,10.59,314.92,"BrightPath Solar",10.63,26.85,FALSE,0
L2170,2025-11-20,NC,C,28908,7.4,300,11.55,294.83,"BrightPath Solar",13.76,12.67,FALSE,0
L2171,2025-10-29,CA,A,33540,10.8,180,5.47,273.5,"Apex Solar Co",10.12,26.1,FALSE,0
L2172,2025-12-07,CA,B,34925,9.8,240,8.25,297.56,"BrightPath Solar",14.09,24.87,FALSE,0
L2173,2025-12-09,CA,A,29173,10.4,180,4.87,228.79,"GreenRoof Energy",12.16,25.58,FALSE,0
L2174,2025-11-22,CA,C,50622,12.9,300,10.68,484.32,"BrightPath Solar",15.63,28.14,FALSE,0
L2175,2025-12-06,CA,C,27234,7.8,240,11.58,291.91,"TerraWatt Installations",12.65,24.14,FALSE,0
L2176,2025-12-28,FL,C,18193,6.3,240,11.11,189.1,"SunPro Electric",11.63,12.37,FALSE,0
L2177,2025-11-23,CT,C,37801,9.6,300,9.69,335.37,"GreenRoof Energy",14.5,21.71,TRUE,41
L2178,2025-12-23,TX,C,29907,8,180,11.75,354.14,"SunPro Electric",14.28,13.95,TRUE,36
L2179,2025-11-17,NC,C,43224,11.7,300,12.38,467.49,"TerraWatt Installations",12.61,14.02,FALSE,0
L2180,2025-11-25,CA,B,40436,11.1,240,6.79,308.41,"BrightPath Solar",10.87,23.6,FALSE,0
L2181,2025-10-25,MA,C,33454,10.2,240,11.43,355.11,"SunPro Electric",13.72,20.41,TRUE,38
L2182,2025-12-27,CO,A,18650,5.1,180,6.19,159.25,"Apex Solar Co",10.89,11.34,FALSE,0
L2183,2025-11-02,CT,A,35677,12.3,180,4.02,264.2,"GreenRoof Energy",12.88,24.21,FALSE,0
L2184,2025-11-20,CA,A,29627,9.6,180,6.23,253.67,"Apex Solar Co",10.68,22.14,FALSE,0
L2185,2025-11-26,TX,C,38718,10.3,300,12.66,426.7,"Apex Solar Co",11.56,11.45,TRUE,52
L2186,2025-12-02,TX,A,22329,7.9,300,6.54,151.28,"SunPro Electric",10.08,12.99,FALSE,0
L2187,2025-12-12,CA,B,41696,11,240,7.25,329.53,"SunPro Electric",7.74,29.13,FALSE,0
L2188,2025-10-01,TX,B,39000,12.6,240,7.76,320.38,"TerraWatt Installations",13.38,11.96,FALSE,0
L2189,2025-10-20,FL,C,48028,12.8,240,11.86,524.14,"SunPro Electric",11.36,10.88,TRUE,33
L2190,2025-11-23,CA,C,37592,10.3,240,11.12,390.97,"Apex Solar Co",13.65,25.33,FALSE,0
L2191,2025-12-25,NC,A,42580,11,180,4.93,335.09,"TerraWatt Installations",8.93,10.89,FALSE,0
L2192,2025-12-06,FL,C,31983,9.1,240,10.47,318.65,"SunPro Electric",13.11,12.38,FALSE,0
L2193,2025-12-01,CA,C,28437,8.2,240,11.55,304.33,"Apex Solar Co",15.31,26.16,FALSE,0
L2194,2025-11-13,FL,C,36194,11.8,300,10.2,334.09,"GreenRoof Energy",13.85,11.65,FALSE,0
L2195,2025-10-13,NY,C,21792,8.2,300,11.1,215.21,"BrightPath Solar",15.92,21.05,FALSE,0
L2196,2025-11-30,AZ,C,36616,9.4,240,11.09,380.22,"SunPro Electric",13.23,13.72,FALSE,0
L2197,2025-10-02,NY,B,40428,13.6,180,6.61,354.72,"SunPro Electric",13.42,20.8,FALSE,0
L2198,2025-12-25,NC,C,39051,11.3,240,11,403.12,"GreenRoof Energy",11.49,14.51,FALSE,0
L2199,2025-11-02,TX,C,43823,10.4,300,11.37,441.2,"TerraWatt Installations",12.29,9.12,TRUE,41
L2200,2025-12-05,CA,C,18095,5.5,300,10.34,168.83,"BrightPath Solar",13.28,27.01,FALSE,0
L2201,2025-12-09,CO,B,22383,6.3,240,7.1,174.81,"SunPro Electric",10.01,14.44,FALSE,0
L2202,2025-10-03,NJ,B,27331,6.8,180,6.92,244.47,"TerraWatt Installations",15.12,17.14,FALSE,0
L2203,2025-11-02,MA,A,23363,6.4,180,3.36,165.44,"SunPro Electric",14.77,22.69,FALSE,0
L2204,2025-10-09,TX,C,43846,12.6,240,10.93,450.57,"TerraWatt Installations",12.06,11.48,FALSE,0
L2205,2025-10-19,CT,C,29911,9,240,9.26,274.18,"SunPro Electric",15.36,21.51,FALSE,0
L2206,2025-11-20,TX,C,17416,5,180,11.29,201.13,"BrightPath Solar",12.46,13.06,FALSE,0
L2207,2025-11-17,NC,A,26790,8,240,3.74,158.68,"Apex Solar Co",7.84,9.9,FALSE,0
L2208,2025-11-29,CA,C,32519,9.3,240,11.28,341.9,"TerraWatt Installations",11.94,27.23,TRUE,180
L2209,2025-12-15,NY,B,42792,11.3,180,6.89,381.92,"Apex Solar Co",14.71,17.95,FALSE,0
L2210,2025-12-08,CA,B,31410,8.4,240,8.67,275.94,"Apex Solar Co",13.17,28.52,FALSE,0
L2211,2025-10-06,CA,A,24828,7,240,5.35,168.72,"TerraWatt Installations",11.28,27.4,FALSE,0
L2212,2025-11-23,AZ,C,26633,9,300,10.82,257.55,"TerraWatt Installations",11.11,14.32,FALSE,0
L2213,2025-11-09,NY,C,29861,8.8,120,10.56,403.95,"SunPro Electric",16.34,21.83,TRUE,157
L2214,2025-11-17,FL,C,38019,11,120,9,481.6,"TerraWatt Installations",13.31,16.77,FALSE,0
L2215,2025-11-05,AZ,C,37067,11.1,180,14.13,496.82,"BrightPath Solar",10.79,13.63,FALSE,0
L2216,2025-10-05,AZ,C,35663,10,180,10.21,387.89,"BrightPath Solar",12.26,12.11,FALSE,0
L2217,2025-11-29,MA,C,26725,7.7,240,10.27,262.66,"TerraWatt Installations",16.61,23.44,FALSE,0
L2218,2025-11-16,CA,A,45584,10.5,300,5.36,276.07,"Apex Solar Co",12.98,22.89,FALSE,0
L2219,2025-10-07,CA,A,21666,5.4,240,3.08,120.98,"BrightPath Solar",10.56,28.62,FALSE,0
L2220,2025-12-05,CA,A,25295,8.1,240,5.97,180.85,"SunPro Electric",10.33,31.1,FALSE,0
L2221,2025-12-24,TX,A,38014,12.8,240,4.36,237.69,"TerraWatt Installations",8.87,14.08,FALSE,0
L2222,2025-11-05,MA,C,34826,8.6,300,10.94,339.87,"TerraWatt Installations",17.42,23.64,FALSE,0
L2223,2025-12-19,FL,B,34578,8.8,300,8.24,272.38,"BrightPath Solar",13.6,12.99,FALSE,0
L2224,2025-11-11,CO,A,17280,5,240,4.88,112.89,"SunPro Electric",8.89,12.04,FALSE,0
L2225,2025-12-11,FL,A,33608,10.3,180,3.51,240.42,"TerraWatt Installations",5.95,12.74,FALSE,0
L2226,2025-11-18,CA,B,47202,11.3,120,7.69,565.03,"SunPro Electric",11.12,30.14,FALSE,0
L2227,2025-12-31,NJ,A,33436,9.2,180,4.2,250.71,"BrightPath Solar",14.39,14.5,FALSE,0
L2228,2025-10-13,AZ,C,19796,6.7,240,9.66,186.61,"SunPro Electric",14.89,11.79,FALSE,0
L2229,2025-11-04,AZ,C,23318,7.5,300,9.75,207.87,"TerraWatt Installations",14.56,13.3,FALSE,0
L2230,2025-10-08,CA,B,25978,7,240,7.15,203.81,"SunPro Electric",11.69,28.48,FALSE,0
L2231,2025-11-06,AZ,A,29743,10.6,240,5.05,197.07,"BrightPath Solar",9.52,14.68,FALSE,0
L2232,2025-10-24,CO,A,20017,4.9,240,3.96,120.89,"BrightPath Solar",13.92,14.29,FALSE,0
L2233,2025-12-11,MA,B,16580,5.1,240,7.65,135.05,"BrightPath Solar",13.73,21.9,FALSE,0
L2234,2025-12-05,TX,C,36314,9.6,300,11.36,365.32,"TerraWatt Installations",12.23,12.97,FALSE,0
L2235,2025-12-26,TX,A,34688,9.1,240,4.16,213.17,"Apex Solar Co",5.52,9.95,FALSE,0
L2236,2025-10-06,CO,B,35751,11.1,240,7.27,282.9,"Apex Solar Co",10.79,15.78,TRUE,49
L2237,2025-12-23,AZ,A,33330,9.9,240,5.73,233.63,"Apex Solar Co",10.39,13.9,FALSE,0
L2238,2025-12-26,NJ,C,38687,8.9,240,9.58,362.68,"GreenRoof Energy",13.31,15.81,FALSE,0
L2239,2025-11-12,NY,A,33893,10.1,180,4.88,265.97,"GreenRoof Energy",12.36,21.42,FALSE,0
L2240,2025-11-17,AZ,A,38846,11.7,120,4.34,399.66,"SunPro Electric",5.92,11.33,FALSE,0
L2241,2025-12-23,AZ,B,31642,8.2,240,6.61,237.93,"SunPro Electric",10.68,11.34,FALSE,0
L2242,2025-11-03,CA,C,26581,10,180,11.41,308.96,"SunPro Electric",10.97,21.7,FALSE,0
L2243,2025-10-29,FL,A,19065,5.9,240,5.57,131.85,"SunPro Electric",11.4,12.67,FALSE,0
L2244,2025-12-11,NY,B,33029,9,180,6.6,289.49,"TerraWatt Installations",15.84,25.59,FALSE,0
L2245,2025-12-21,NC,A,39586,10.6,300,3.74,203.33,"SunPro Electric",10.06,12.17,FALSE,0
L2246,2025-11-25,TX,B,39487,10.1,180,8.37,385.87,"Apex Solar Co",9.36,12.52,FALSE,0
L2247,2025-11-07,TX,C,45506,11.9,240,12.46,515.82,"SunPro Electric",8.41,13.66,TRUE,43
L2248,2025-12-26,MA,C,23933,8,240,10.06,231.84,"BrightPath Solar",17.71,22.05,FALSE,0
L2249,2025-10-24,TX,A,30663,9.2,240,5.72,214.71,"Apex Solar Co",9.16,10.67,FALSE,0
L2250,2025-12-08,TX,A,34163,10.8,300,4.12,182.65,"GreenRoof Energy",10.03,7.97,TRUE,64
L2251,2025-10-15,TX,C,30500,9.2,300,11,298.95,"SunPro Electric",9.71,12.76,FALSE,0
L2252,2025-11-18,CA,C,40206,9.9,180,10.86,453.57,"Apex Solar Co",14.99,24.9,FALSE,0
L2253,2025-12-28,AZ,B,43684,12.1,300,7.37,319.19,"GreenRoof Energy",7.11,15.01,FALSE,0
L2254,2025-10-05,CO,C,43255,11.3,180,12.13,522.67,"BrightPath Solar",12.81,10.94,TRUE,55
L2255,2025-11-18,CO,C,19753,5,240,11.44,209.82,"GreenRoof Energy",16.93,13.28,FALSE,0
L2256,2025-11-28,FL,A,26060,6.7,300,6.1,169.43,"GreenRoof Energy",9.07,16.13,FALSE,0
L2257,2025-12-02,MA,C,18003,5.9,180,10.3,196.73,"Apex Solar Co",14.9,23.15,FALSE,0
L2258,2025-10-11,CA,A,30082,7.5,180,5.85,251.34,"TerraWatt Installations",12.87,26.6,FALSE,0
L2259,2025-12-17,NY,A,39207,10.9,240,5.94,279.46,"Apex Solar Co",12.25,20.55,FALSE,0
L2260,2025-12-22,AZ,C,19005,4.8,240,10.65,191.7,"SunPro Electric",10.03,12.82,TRUE,126
L2261,2025-10-08,FL,A,24205,8.7,300,5.12,143.16,"Apex Solar Co",10.44,13.2,FALSE,0
L2262,2025-12-21,NC,A,17814,5,300,5.24,106.67,"BrightPath Solar",13.96,11.76,FALSE,0
L2263,2025-11-13,NY,B,38797,10.2,180,6.82,344.84,"Apex Solar Co",13.09,18.75,FALSE,0
L2264,2025-11-17,TX,A,15714,4,300,5.54,96.84,"BrightPath Solar",9.56,12.6,FALSE,0
L2265,2025-10-27,NY,C,23362,7.1,300,11.77,242.04,"GreenRoof Energy",16.43,19.36,TRUE,77
L2266,2025-11-16,CO,B,26734,9.3,180,8.56,264.19,"BrightPath Solar",9.37,15.55,FALSE,0
L2267,2025-11-01,NJ,C,22800,6,180,10.74,255.38,"SunPro Electric",13.68,17.53,FALSE,0
L2268,2025-10-15,FL,B,37599,9.2,180,8.28,365.42,"SunPro Electric",8.98,11.33,FALSE,0
L2269,2025-12-26,NJ,A,40957,12,180,7.65,383.14,"SunPro Electric",11.05,16.6,FALSE,0
L2270,2025-10-26,AZ,A,29531,9.4,180,5.08,234.71,"TerraWatt Installations",5,11.49,FALSE,0
L2271,2025-11-05,CA,C,27177,9.4,180,10.04,292.71,"SunPro Electric",12.29,25.88,FALSE,0
L2272,2025-11-21,FL,C,25641,7.8,300,10.12,235.17,"TerraWatt Installations",13.2,12.38,TRUE,62
L2273,2025-10-03,CA,A,39629,10.8,240,6.91,305.17,"GreenRoof Energy",10.18,25.79,TRUE,136
L2274,2025-10-26,TX,A,49801,14.2,240,4.68,319.93,"SunPro Electric",10.26,8.23,FALSE,0
L2275,2025-10-25,AZ,C,35961,10.9,180,10.54,398.41,"SunPro Electric",14.25,10.97,TRUE,121
L2276,2025-10-05,NJ,A,26385,8.6,300,5.81,166.99,"GreenRoof Energy",10.13,16.44,FALSE,0
L2277,2025-10-19,TX,C,29885,12,240,11.25,313.55,"BrightPath Solar",12.64,13.25,FALSE,0
L2278,2025-10-11,NY,A,31642,9,240,5.84,223.78,"BrightPath Solar",13.25,22.79,FALSE,0
L2279,2025-12-15,NY,A,35869,9.8,180,4.65,277.13,"Apex Solar Co",16.26,20.48,FALSE,0
L2280,2025-11-17,NC,A,28519,11.2,300,5.66,177.9,"TerraWatt Installations",7.48,12.65,FALSE,0
L2281,2025-10-10,FL,C,44722,12.9,300,10.2,412.77,"TerraWatt Installations",9.66,16.23,FALSE,0
L2282,2025-10-21,FL,B,20600,6.8,240,9.25,188.63,"Apex Solar Co",11.65,13.42,FALSE,0
L2283,2025-11-04,TX,A,33740,8.8,300,4.41,185.72,"BrightPath Solar",8.66,13.63,FALSE,0
L2284,2025-12-29,CA,C,42021,12,180,10.85,473.56,"BrightPath Solar",14.14,26.81,FALSE,0
L2285,2025-11-26,CA,C,27612,7.4,240,10.68,278.99,"TerraWatt Installations",14.91,27.96,FALSE,0
L2286,2025-10-08,MA,C,15095,4.3,180,10.94,171.04,"BrightPath Solar",11.65,20.67,FALSE,0
L2287,2025-12-22,CO,C,37672,10.9,240,11.98,414.31,"TerraWatt Installations",12.35,15.63,FALSE,0
L2288,2025-10-11,CA,C,34022,9.5,300,10.61,324.02,"GreenRoof Energy",15.52,25.23,FALSE,0
L2289,2025-12-10,MA,C,31777,9.5,240,11.25,333.51,"Apex Solar Co",15.03,22.75,FALSE,0
L2290,2025-10-16,TX,B,29574,8.7,300,7.03,209.55,"BrightPath Solar",10.28,9.42,FALSE,0
L2291,2025-10-11,AZ,C,41654,12.4,240,10.64,419.83,"BrightPath Solar",8.58,11.06,FALSE,0
L2292,2025-10-16,AZ,B,24618,7.9,180,8.92,248.47,"GreenRoof Energy",7.92,11.68,FALSE,0
L2293,2025-12-23,AZ,B,23932,7.1,240,7.72,196.1,"Apex Solar Co",12.85,11.19,FALSE,0
L2294,2025-12-08,AZ,C,34027,11,240,10.19,332.63,"TerraWatt Installations",9.92,13.96,FALSE,0
L2295,2025-12-29,CT,C,38549,12.2,240,11.21,403.51,"Apex Solar Co",15.18,23.01,FALSE,0
L2296,2025-10-28,TX,C,34939,10.4,240,10.7,353.63,"SunPro Electric",10.38,13.01,TRUE,41
L2297,2025-11-11,TX,B,26874,7.3,300,7.96,206.77,"SunPro Electric",9.48,9.49,FALSE,0
L2298,2025-11-23,CA,B,49787,14.2,180,7.42,459.14,"Apex Solar Co",12.01,24.9,FALSE,0
L2299,2025-10-25,CT,B,13676,4,180,7.01,123.04,"TerraWatt Installations",15.03,21.38,FALSE,0
L2300,2025-11-04,AZ,B,15589,4.6,300,7.4,114.24,"SunPro Electric",6.94,11.23,FALSE,0
L2301,2025-12-01,CA,C,49483,14,300,10.13,454.07,"SunPro Electric",9.81,28.32,FALSE,0
